ID;TARGET
ID08340;3.0
ID08341;3.0
ID08342;3.0
ID08343;2.0
ID08344;3.0
ID08345;3.0
ID08346;4.0
ID08347;3.0
ID08348;2.0
ID08349;3.0
ID08350;3.0
ID08351;2.0
ID08352;2.0
ID08353;3.0
ID08354;3.0
ID08355;4.0
ID08356;2.0
ID08357;3.0
ID08358;3.0
ID08359;3.0
ID08360;2.0
ID08361;2.0
ID08362;3.0
ID08363;3.0
ID08364;2.0
ID08365;3.0
ID08366;2.0
ID08367;2.0
ID08368;4.0
ID08369;1.0
ID08370;4.0
ID08371;3.0
ID08372;4.0
ID08373;3.0
ID08374;2.0
ID08375;4.0
ID08376;2.0
ID08377;4.0
ID08378;2.0
ID08379;0.0
ID08380;3.0
ID08381;4.0
ID08382;2.0
ID08383;2.0
ID08384;2.0
ID08385;2.0
ID08386;4.0
ID08387;4.0
ID08388;3.0
ID08389;4.0
ID08390;2.0
ID08391;2.0
ID08392;2.0
ID08393;3.0
ID08394;2.0
ID08395;2.0
ID08396;2.0
ID08397;2.0
ID08398;3.0
ID08399;3.0
ID08400;4.0
ID08401;2.0
ID08402;1.0
ID08403;3.0
ID08404;3.0
ID08405;3.0
ID08406;2.0
ID08407;2.0
ID08408;2.0
ID08409;2.0
ID08410;2.0
ID08411;3.0
ID08412;4.0
ID08413;3.0
ID08414;4.0
ID08415;2.0
ID08416;3.0
ID08417;3.0
ID08418;2.0
ID08419;3.0
ID08420;4.0
ID08421;3.0
ID08422;3.0
ID08423;2.0
ID08424;2.0
ID08425;3.0
ID08426;3.0
ID08427;4.0
ID08428;2.0
ID08429;2.0
ID08430;4.0
ID08431;2.0
ID08432;3.0
ID08433;3.0
ID08434;2.0
ID08435;2.0
ID08436;3.0
ID08437;4.0
ID08438;2.0
ID08439;3.0
ID08440;3.0
ID08441;3.0
ID08442;3.0
ID08443;2.0
ID08444;3.0
ID08445;3.0
ID08446;3.0
ID08447;2.0
ID08448;3.0
ID08449;2.0
ID08450;2.0
ID08451;2.0
ID08452;2.0
ID08453;3.0
ID08454;3.0
ID08455;2.0
ID08456;4.0
ID08457;2.0
ID08458;2.0
ID08459;4.0
ID08460;2.0
ID08461;4.0
ID08462;2.0
ID08463;3.0
ID08464;2.0
ID08465;3.0
ID08466;2.0
ID08467;3.0
ID08468;2.0
ID08469;4.0
ID08470;3.0
ID08471;4.0
ID08472;2.0
ID08473;3.0
ID08474;3.0
ID08475;2.0
ID08476;2.0
ID08477;2.0
ID08478;2.0
ID08479;2.0
ID08480;3.0
ID08481;3.0
ID08482;2.0
ID08483;2.0
ID08484;3.0
ID08485;3.0
ID08486;0.0
ID08487;3.0
ID08488;4.0
ID08489;3.0
ID08490;4.0
ID08491;2.0
ID08492;0.0
ID08493;2.0
ID08494;2.0
ID08495;2.0
ID08496;2.0
ID08497;2.0
ID08498;4.0
ID08499;2.0
ID08500;2.0
ID08501;3.0
ID08502;4.0
ID08503;3.0
ID08504;2.0
ID08505;2.0
ID08506;2.0
ID08507;2.0
ID08508;3.0
ID08509;2.0
ID08510;2.0
ID08511;4.0
ID08512;4.0
ID08513;2.0
ID08514;3.0
ID08515;3.0
ID08516;4.0
ID08517;4.0
ID08518;3.0
ID08519;2.0
ID08520;2.0
ID08521;3.0
ID08522;3.0
ID08523;2.0
ID08524;4.0
ID08525;0.0
ID08526;3.0
ID08527;3.0
ID08528;3.0
ID08529;2.0
ID08530;2.0
ID08531;3.0
ID08532;3.0
ID08533;2.0
ID08534;2.0
ID08535;2.0
ID08536;4.0
ID08537;3.0
ID08538;4.0
ID08539;2.0
ID08540;3.0
ID08541;2.0
ID08542;0.0
ID08543;2.0
ID08544;3.0
ID08545;2.0
ID08546;4.0
ID08547;4.0
ID08548;2.0
ID08549;3.0
ID08550;2.0
ID08551;2.0
ID08552;2.0
ID08553;3.0
ID08554;2.0
ID08555;2.0
ID08556;2.0
ID08557;3.0
ID08558;3.0
ID08559;2.0
ID08560;3.0
ID08561;4.0
ID08562;0.0
ID08563;3.0
ID08564;3.0
ID08565;2.0
ID08566;4.0
ID08567;4.0
ID08568;2.0
ID08569;4.0
ID08570;2.0
ID08571;4.0
ID08572;0.0
ID08573;4.0
ID08574;3.0
ID08575;3.0
ID08576;3.0
ID08577;2.0
ID08578;3.0
ID08579;3.0
ID08580;2.0
ID08581;2.0
ID08582;3.0
ID08583;2.0
ID08584;2.0
ID08585;3.0
ID08586;3.0
ID08587;4.0
ID08588;3.0
ID08589;3.0
ID08590;2.0
ID08591;2.0
ID08592;3.0
ID08593;3.0
ID08594;2.0
ID08595;0.0
ID08596;2.0
ID08597;2.0
ID08598;2.0
ID08599;4.0
ID08600;4.0
ID08601;2.0
ID08602;2.0
ID08603;2.0
ID08604;2.0
ID08605;2.0
ID08606;2.0
ID08607;2.0
ID08608;2.0
ID08609;4.0
ID08610;2.0
ID08611;3.0
ID08612;2.0
ID08613;4.0
ID08614;2.0
ID08615;3.0
ID08616;2.0
ID08617;3.0
ID08618;2.0
ID08619;3.0
ID08620;2.0
ID08621;2.0
ID08622;2.0
ID08623;0.0
ID08624;2.0
ID08625;2.0
ID08626;3.0
ID08627;3.0
ID08628;2.0
ID08629;3.0
ID08630;3.0
ID08631;2.0
ID08632;3.0
ID08633;4.0
ID08634;3.0
ID08635;3.0
ID08636;3.0
ID08637;2.0
ID08638;3.0
ID08639;3.0
ID08640;2.0
ID08641;4.0
ID08642;3.0
ID08643;2.0
ID08644;3.0
ID08645;2.0
ID08646;0.0
ID08647;2.0
ID08648;4.0
ID08649;2.0
ID08650;3.0
ID08651;4.0
ID08652;2.0
ID08653;3.0
ID08654;4.0
ID08655;2.0
ID08656;3.0
ID08657;3.0
ID08658;2.0
ID08659;2.0
ID08660;2.0
ID08661;4.0
ID08662;3.0
ID08663;0.0
ID08664;2.0
ID08665;2.0
ID08666;2.0
ID08667;2.0
ID08668;3.0
ID08669;2.0
ID08670;3.0
ID08671;2.0
ID08672;2.0
ID08673;3.0
ID08674;3.0
ID08675;2.0
ID08676;2.0
ID08677;3.0
ID08678;2.0
ID08679;2.0
ID08680;0.0
ID08681;3.0
ID08682;3.0
ID08683;2.0
ID08684;0.0
ID08685;2.0
ID08686;2.0
ID08687;2.0
ID08688;2.0
ID08689;2.0
ID08690;3.0
ID08691;3.0
ID08692;2.0
ID08693;0.0
ID08694;4.0
ID08695;2.0
ID08696;2.0
ID08697;2.0
ID08698;3.0
ID08699;3.0
ID08700;2.0
ID08701;2.0
ID08702;3.0
ID08703;2.0
ID08704;2.0
ID08705;2.0
ID08706;2.0
ID08707;3.0
ID08708;2.0
ID08709;2.0
ID08710;3.0
ID08711;2.0
ID08712;2.0
ID08713;2.0
ID08714;2.0
ID08715;2.0
ID08716;3.0
ID08717;2.0
ID08718;2.0
ID08719;3.0
ID08720;2.0
ID08721;2.0
ID08722;2.0
ID08723;2.0
ID08724;3.0
ID08725;2.0
ID08726;3.0
ID08727;2.0
ID08728;2.0
ID08729;2.0
ID08730;3.0
ID08731;2.0
ID08732;2.0
ID08733;3.0
ID08734;3.0
ID08735;2.0
ID08736;4.0
ID08737;3.0
ID08738;2.0
ID08739;2.0
ID08740;2.0
ID08741;2.0
ID08742;4.0
ID08743;2.0
ID08744;2.0
ID08745;4.0
ID08746;4.0
ID08747;2.0
ID08748;2.0
ID08749;3.0
ID08750;4.0
ID08751;2.0
ID08752;2.0
ID08753;2.0
ID08754;2.0
ID08755;2.0
ID08756;3.0
ID08757;3.0
ID08758;4.0
ID08759;4.0
ID08760;4.0
ID08761;3.0
ID08762;2.0
ID08763;0.0
ID08764;2.0
ID08765;3.0
ID08766;2.0
ID08767;2.0
ID08768;2.0
ID08769;3.0
ID08770;3.0
ID08771;2.0
ID08772;4.0
ID08773;2.0
ID08774;4.0
ID08775;3.0
ID08776;3.0
ID08777;3.0
ID08778;3.0
ID08779;2.0
ID08780;2.0
ID08781;4.0
ID08782;0.0
ID08783;3.0
ID08784;2.0
ID08785;3.0
ID08786;4.0
ID08787;4.0
ID08788;2.0
ID08789;2.0
ID08790;3.0
ID08791;4.0
ID08792;2.0
ID08793;2.0
ID08794;3.0
ID08795;2.0
ID08796;2.0
ID08797;3.0
ID08798;3.0
ID08799;3.0
ID08800;2.0
ID08801;3.0
ID08802;2.0
ID08803;3.0
ID08804;2.0
ID08805;2.0
ID08806;2.0
ID08807;2.0
ID08808;2.0
ID08809;4.0
ID08810;3.0
ID08811;2.0
ID08812;2.0
ID08813;2.0
ID08814;2.0
ID08815;4.0
ID08816;3.0
ID08817;3.0
ID08818;3.0
ID08819;2.0
ID08820;3.0
ID08821;2.0
ID08822;2.0
ID08823;2.0
ID08824;2.0
ID08825;4.0
ID08826;2.0
ID08827;2.0
ID08828;4.0
ID08829;4.0
ID08830;3.0
ID08831;4.0
ID08832;3.0
ID08833;0.0
ID08834;3.0
ID08835;2.0
ID08836;4.0
ID08837;1.0
ID08838;2.0
ID08839;2.0
ID08840;3.0
ID08841;2.0
ID08842;3.0
ID08843;3.0
ID08844;3.0
ID08845;2.0
ID08846;2.0
ID08847;2.0
ID08848;2.0
ID08849;3.0
ID08850;3.0
ID08851;2.0
ID08852;2.0
ID08853;4.0
ID08854;4.0
ID08855;2.0
ID08856;4.0
ID08857;3.0
ID08858;4.0
ID08859;3.0
ID08860;2.0
ID08861;1.0
ID08862;2.0
ID08863;2.0
ID08864;4.0
ID08865;4.0
ID08866;2.0
ID08867;3.0
ID08868;2.0
ID08869;2.0
ID08870;2.0
ID08871;3.0
ID08872;2.0
ID08873;2.0
ID08874;2.0
ID08875;2.0
ID08876;3.0
ID08877;4.0
ID08878;4.0
ID08879;2.0
ID08880;2.0
ID08881;4.0
ID08882;2.0
ID08883;4.0
ID08884;3.0
ID08885;3.0
ID08886;4.0
ID08887;4.0
ID08888;3.0
ID08889;2.0
ID08890;2.0
ID08891;2.0
ID08892;3.0
ID08893;2.0
ID08894;2.0
ID08895;2.0
ID08896;2.0
ID08897;2.0
ID08898;3.0
ID08899;0.0
ID08900;4.0
ID08901;2.0
ID08902;3.0
ID08903;2.0
ID08904;3.0
ID08905;4.0
ID08906;2.0
ID08907;0.0
ID08908;2.0
ID08909;2.0
ID08910;2.0
ID08911;2.0
ID08912;3.0
ID08913;2.0
ID08914;2.0
ID08915;3.0
ID08916;4.0
ID08917;0.0
ID08918;3.0
ID08919;3.0
ID08920;3.0
ID08921;2.0
ID08922;3.0
ID08923;3.0
ID08924;2.0
ID08925;2.0
ID08926;2.0
ID08927;2.0
ID08928;3.0
ID08929;3.0
ID08930;2.0
ID08931;4.0
ID08932;4.0
ID08933;2.0
ID08934;1.0
ID08935;4.0
ID08936;2.0
ID08937;2.0
ID08938;3.0
ID08939;2.0
ID08940;3.0
ID08941;2.0
ID08942;2.0
ID08943;2.0
ID08944;2.0
ID08945;3.0
ID08946;1.0
ID08947;3.0
ID08948;2.0
ID08949;2.0
ID08950;2.0
ID08951;3.0
ID08952;3.0
ID08953;3.0
ID08954;3.0
ID08955;2.0
ID08956;3.0
ID08957;0.0
ID08958;2.0
ID08959;2.0
ID08960;3.0
ID08961;2.0
ID08962;3.0
ID08963;3.0
ID08964;3.0
ID08965;4.0
ID08966;3.0
ID08967;2.0
ID08968;2.0
ID08969;3.0
ID08970;2.0
ID08971;2.0
ID08972;3.0
ID08973;4.0
ID08974;3.0
ID08975;4.0
ID08976;3.0
ID08977;3.0
ID08978;2.0
ID08979;2.0
ID08980;2.0
ID08981;4.0
ID08982;2.0
ID08983;3.0
ID08984;2.0
ID08985;4.0
ID08986;2.0
ID08987;2.0
ID08988;3.0
ID08989;3.0
ID08990;2.0
ID08991;2.0
ID08992;2.0
ID08993;3.0
ID08994;3.0
ID08995;3.0
ID08996;2.0
ID08997;2.0
ID08998;0.0
ID08999;2.0
ID09000;3.0
ID09001;2.0
ID09002;2.0
ID09003;2.0
ID09004;2.0
ID09005;0.0
ID09006;2.0
ID09007;3.0
ID09008;2.0
ID09009;3.0
ID09010;3.0
ID09011;4.0
ID09012;2.0
ID09013;3.0
ID09014;0.0
ID09015;2.0
ID09016;2.0
ID09017;2.0
ID09018;2.0
ID09019;3.0
ID09020;3.0
ID09021;4.0
ID09022;2.0
ID09023;2.0
ID09024;3.0
ID09025;4.0
ID09026;4.0
ID09027;3.0
ID09028;1.0
ID09029;2.0
ID09030;3.0
ID09031;2.0
ID09032;2.0
ID09033;3.0
ID09034;4.0
ID09035;3.0
ID09036;4.0
ID09037;2.0
ID09038;0.0
ID09039;2.0
ID09040;2.0
ID09041;2.0
ID09042;2.0
ID09043;3.0
ID09044;3.0
ID09045;2.0
ID09046;2.0
ID09047;2.0
ID09048;2.0
ID09049;2.0
ID09050;2.0
ID09051;0.0
ID09052;3.0
ID09053;3.0
ID09054;2.0
ID09055;2.0
ID09056;2.0
ID09057;2.0
ID09058;2.0
ID09059;3.0
ID09060;4.0
ID09061;3.0
ID09062;0.0
ID09063;2.0
ID09064;3.0
ID09065;4.0
ID09066;2.0
ID09067;1.0
ID09068;3.0
ID09069;2.0
ID09070;2.0
ID09071;3.0
ID09072;2.0
ID09073;3.0
ID09074;2.0
ID09075;2.0
ID09076;4.0
ID09077;2.0
ID09078;3.0
ID09079;2.0
ID09080;3.0
ID09081;4.0
ID09082;4.0
ID09083;2.0
ID09084;2.0
ID09085;4.0
ID09086;2.0
ID09087;2.0
ID09088;4.0
ID09089;2.0
ID09090;2.0
ID09091;2.0
ID09092;3.0
ID09093;2.0
ID09094;3.0
ID09095;4.0
ID09096;2.0
ID09097;4.0
ID09098;2.0
ID09099;3.0
ID09100;4.0
ID09101;2.0
ID09102;2.0
ID09103;2.0
ID09104;4.0
ID09105;2.0
ID09106;4.0
ID09107;2.0
ID09108;3.0
ID09109;2.0
ID09110;2.0
ID09111;0.0
ID09112;2.0
ID09113;2.0
ID09114;3.0
ID09115;4.0
ID09116;4.0
ID09117;2.0
ID09118;2.0
ID09119;4.0
ID09120;2.0
ID09121;3.0
ID09122;2.0
ID09123;2.0
ID09124;2.0
ID09125;4.0
ID09126;2.0
ID09127;2.0
ID09128;3.0
ID09129;2.0
ID09130;2.0
ID09131;0.0
ID09132;4.0
ID09133;4.0
ID09134;3.0
ID09135;3.0
ID09136;2.0
ID09137;2.0
ID09138;2.0
ID09139;3.0
ID09140;1.0
ID09141;4.0
ID09142;2.0
ID09143;4.0
ID09144;2.0
ID09145;3.0
ID09146;2.0
ID09147;0.0
ID09148;3.0
ID09149;3.0
ID09150;2.0
ID09151;2.0
ID09152;4.0
ID09153;3.0
ID09154;0.0
ID09155;2.0
ID09156;3.0
ID09157;2.0
ID09158;2.0
ID09159;2.0
ID09160;2.0
ID09161;3.0
ID09162;2.0
ID09163;0.0
ID09164;3.0
ID09165;3.0
ID09166;2.0
ID09167;2.0
ID09168;4.0
ID09169;2.0
ID09170;4.0
ID09171;4.0
ID09172;3.0
ID09173;4.0
ID09174;2.0
ID09175;4.0
ID09176;4.0
ID09177;2.0
ID09178;3.0
ID09179;2.0
ID09180;2.0
ID09181;2.0
ID09182;3.0
ID09183;2.0
ID09184;2.0
ID09185;2.0
ID09186;3.0
ID09187;2.0
ID09188;2.0
ID09189;2.0
ID09190;4.0
ID09191;3.0
ID09192;3.0
ID09193;4.0
ID09194;2.0
ID09195;4.0
ID09196;3.0
ID09197;2.0
ID09198;3.0
ID09199;2.0
ID09200;0.0
ID09201;2.0
ID09202;2.0
ID09203;4.0
ID09204;3.0
ID09205;2.0
ID09206;3.0
ID09207;3.0
ID09208;4.0
ID09209;2.0
ID09210;3.0
ID09211;3.0
ID09212;2.0
ID09213;3.0
ID09214;3.0
ID09215;3.0
ID09216;2.0
ID09217;3.0
ID09218;2.0
ID09219;2.0
ID09220;3.0
ID09221;0.0
ID09222;1.0
ID09223;3.0
ID09224;3.0
ID09225;3.0
ID09226;2.0
ID09227;2.0
ID09228;0.0
ID09229;4.0
ID09230;2.0
ID09231;2.0
ID09232;4.0
ID09233;3.0
ID09234;2.0
ID09235;2.0
ID09236;2.0
ID09237;4.0
ID09238;2.0
ID09239;3.0
ID09240;2.0
ID09241;3.0
ID09242;3.0
ID09243;3.0
ID09244;3.0
ID09245;4.0
ID09246;3.0
ID09247;4.0
ID09248;2.0
ID09249;4.0
ID09250;3.0
ID09251;3.0
ID09252;4.0
ID09253;2.0
ID09254;2.0
ID09255;2.0
ID09256;3.0
ID09257;2.0
ID09258;4.0
ID09259;0.0
ID09260;4.0
ID09261;3.0
ID09262;3.0
ID09263;3.0
ID09264;2.0
ID09265;2.0
ID09266;0.0
ID09267;3.0
ID09268;2.0
ID09269;2.0
ID09270;3.0
ID09271;3.0
ID09272;2.0
ID09273;2.0
ID09274;2.0
ID09275;3.0
ID09276;2.0
ID09277;3.0
ID09278;2.0
ID09279;2.0
ID09280;3.0
ID09281;3.0
ID09282;2.0
ID09283;1.0
ID09284;3.0
ID09285;0.0
ID09286;4.0
ID09287;3.0
ID09288;3.0
ID09289;2.0
ID09290;3.0
ID09291;2.0
ID09292;2.0
ID09293;3.0
ID09294;4.0
ID09295;3.0
ID09296;3.0
ID09297;4.0
ID09298;2.0
ID09299;3.0
ID09300;0.0
ID09301;4.0
ID09302;4.0
ID09303;2.0
ID09304;2.0
ID09305;3.0
ID09306;3.0
ID09307;3.0
ID09308;2.0
ID09309;1.0
ID09310;4.0
ID09311;2.0
ID09312;0.0
ID09313;0.0
ID09314;3.0
ID09315;2.0
ID09316;2.0
ID09317;2.0
ID09318;3.0
ID09319;2.0
ID09320;2.0
ID09321;2.0
ID09322;0.0
ID09323;2.0
ID09324;4.0
ID09325;3.0
ID09326;4.0
ID09327;2.0
ID09328;4.0
ID09329;2.0
ID09330;0.0
ID09331;2.0
ID09332;3.0
ID09333;2.0
ID09334;0.0
ID09335;2.0
ID09336;2.0
ID09337;3.0
ID09338;2.0
ID09339;2.0
ID09340;2.0
ID09341;3.0
ID09342;2.0
ID09343;4.0
ID09344;2.0
ID09345;2.0
ID09346;2.0
ID09347;4.0
ID09348;2.0
ID09349;3.0
ID09350;4.0
ID09351;2.0
ID09352;2.0
ID09353;3.0
ID09354;4.0
ID09355;3.0
ID09356;3.0
ID09357;3.0
ID09358;2.0
ID09359;2.0
ID09360;2.0
ID09361;2.0
ID09362;3.0
ID09363;3.0
ID09364;4.0
ID09365;3.0
ID09366;2.0
ID09367;4.0
ID09368;4.0
ID09369;3.0
ID09370;2.0
ID09371;2.0
ID09372;3.0
ID09373;2.0
ID09374;3.0
ID09375;2.0
ID09376;3.0
ID09377;3.0
ID09378;2.0
ID09379;2.0
ID09380;2.0
ID09381;4.0
ID09382;0.0
ID09383;2.0
ID09384;1.0
ID09385;2.0
ID09386;1.0
ID09387;4.0
ID09388;2.0
ID09389;4.0
ID09390;2.0
ID09391;0.0
ID09392;2.0
ID09393;2.0
ID09394;3.0
ID09395;3.0
ID09396;3.0
ID09397;2.0
ID09398;4.0
ID09399;3.0
ID09400;2.0
ID09401;2.0
ID09402;4.0
ID09403;2.0
ID09404;4.0
ID09405;2.0
ID09406;2.0
ID09407;3.0
ID09408;2.0
ID09409;2.0
ID09410;2.0
ID09411;4.0
ID09412;3.0
ID09413;2.0
ID09414;3.0
ID09415;3.0
ID09416;2.0
ID09417;2.0
ID09418;4.0
ID09419;3.0
ID09420;3.0
ID09421;3.0
ID09422;2.0
ID09423;2.0
ID09424;3.0
ID09425;3.0
ID09426;2.0
ID09427;2.0
ID09428;3.0
ID09429;4.0
ID09430;2.0
ID09431;3.0
ID09432;3.0
ID09433;2.0
ID09434;3.0
ID09435;3.0
ID09436;2.0
ID09437;3.0
ID09438;2.0
ID09439;3.0
ID09440;3.0
ID09441;2.0
ID09442;4.0
ID09443;3.0
ID09444;2.0
ID09445;3.0
ID09446;2.0
ID09447;2.0
ID09448;4.0
ID09449;3.0
ID09450;3.0
ID09451;4.0
ID09452;2.0
ID09453;2.0
ID09454;4.0
ID09455;2.0
ID09456;2.0
ID09457;4.0
ID09458;2.0
ID09459;2.0
ID09460;2.0
ID09461;2.0
ID09462;2.0
ID09463;2.0
ID09464;4.0
ID09465;3.0
ID09466;2.0
ID09467;3.0
ID09468;2.0
ID09469;2.0
ID09470;4.0
ID09471;3.0
ID09472;2.0
ID09473;2.0
ID09474;3.0
ID09475;4.0
ID09476;2.0
ID09477;4.0
ID09478;2.0
ID09479;2.0
ID09480;1.0
ID09481;2.0
ID09482;3.0
ID09483;3.0
ID09484;2.0
ID09485;2.0
ID09486;2.0
ID09487;2.0
ID09488;2.0
ID09489;2.0
ID09490;3.0
ID09491;4.0
ID09492;3.0
ID09493;3.0
ID09494;2.0
ID09495;2.0
ID09496;2.0
ID09497;2.0
ID09498;0.0
ID09499;4.0
ID09500;2.0
ID09501;3.0
ID09502;3.0
ID09503;3.0
ID09504;4.0
ID09505;4.0
ID09506;3.0
ID09507;3.0
ID09508;2.0
ID09509;3.0
ID09510;2.0
ID09511;2.0
ID09512;4.0
ID09513;2.0
ID09514;2.0
ID09515;3.0
ID09516;3.0
ID09517;4.0
ID09518;2.0
ID09519;3.0
ID09520;2.0
ID09521;2.0
ID09522;2.0
ID09523;3.0
ID09524;2.0
ID09525;3.0
ID09526;2.0
ID09527;3.0
ID09528;4.0
ID09529;4.0
ID09530;3.0
ID09531;3.0
ID09532;2.0
ID09533;4.0
ID09534;4.0
ID09535;2.0
ID09536;4.0
ID09537;4.0
ID09538;1.0
ID09539;0.0
ID09540;2.0
ID09541;2.0
ID09542;2.0
ID09543;2.0
ID09544;2.0
ID09545;0.0
ID09546;2.0
ID09547;4.0
ID09548;2.0
ID09549;4.0
ID09550;3.0
ID09551;4.0
ID09552;4.0
ID09553;0.0
ID09554;3.0
ID09555;3.0
ID09556;2.0
ID09557;1.0
ID09558;2.0
ID09559;2.0
ID09560;2.0
ID09561;2.0
ID09562;2.0
ID09563;4.0
ID09564;2.0
ID09565;3.0
ID09566;2.0
ID09567;4.0
ID09568;2.0
ID09569;2.0
ID09570;4.0
ID09571;2.0
ID09572;3.0
ID09573;2.0
ID09574;4.0
ID09575;3.0
ID09576;4.0
ID09577;2.0
ID09578;3.0
ID09579;2.0
ID09580;4.0
ID09581;2.0
ID09582;2.0
ID09583;2.0
ID09584;2.0
ID09585;2.0
ID09586;0.0
ID09587;3.0
ID09588;2.0
ID09589;2.0
ID09590;3.0
ID09591;2.0
ID09592;2.0
ID09593;4.0
ID09594;3.0
ID09595;1.0
ID09596;2.0
ID09597;2.0
ID09598;2.0
ID09599;3.0
ID09600;3.0
ID09601;3.0
ID09602;3.0
ID09603;4.0
ID09604;2.0
ID09605;2.0
ID09606;2.0
ID09607;2.0
ID09608;2.0
ID09609;0.0
ID09610;2.0
ID09611;4.0
ID09612;4.0
ID09613;2.0
ID09614;2.0
ID09615;3.0
ID09616;3.0
ID09617;4.0
ID09618;4.0
ID09619;4.0
ID09620;3.0
ID09621;3.0
ID09622;3.0
ID09623;3.0
ID09624;4.0
ID09625;3.0
ID09626;2.0
ID09627;2.0
ID09628;1.0
ID09629;2.0
ID09630;2.0
ID09631;2.0
ID09632;3.0
ID09633;2.0
ID09634;2.0
ID09635;2.0
ID09636;3.0
ID09637;4.0
ID09638;2.0
ID09639;2.0
ID09640;2.0
ID09641;4.0
ID09642;3.0
ID09643;4.0
ID09644;2.0
ID09645;2.0
ID09646;2.0
ID09647;2.0
ID09648;3.0
ID09649;4.0
ID09650;1.0
ID09651;2.0
ID09652;2.0
ID09653;2.0
ID09654;2.0
ID09655;4.0
ID09656;3.0
ID09657;3.0
ID09658;3.0
ID09659;2.0
ID09660;4.0
ID09661;0.0
ID09662;2.0
ID09663;3.0
ID09664;2.0
ID09665;3.0
ID09666;2.0
ID09667;2.0
ID09668;2.0
ID09669;2.0
ID09670;2.0
ID09671;2.0
ID09672;4.0
ID09673;3.0
ID09674;3.0
ID09675;3.0
ID09676;2.0
ID09677;3.0
ID09678;2.0
ID09679;3.0
ID09680;3.0
ID09681;2.0
ID09682;2.0
ID09683;2.0
ID09684;2.0
ID09685;2.0
ID09686;2.0
ID09687;3.0
ID09688;2.0
ID09689;3.0
ID09690;2.0
ID09691;2.0
ID09692;3.0
ID09693;2.0
ID09694;3.0
ID09695;4.0
ID09696;3.0
ID09697;0.0
ID09698;2.0
ID09699;4.0
ID09700;3.0
ID09701;4.0
ID09702;4.0
ID09703;2.0
ID09704;4.0
ID09705;1.0
ID09706;2.0
ID09707;2.0
ID09708;2.0
ID09709;2.0
ID09710;4.0
ID09711;4.0
ID09712;3.0
ID09713;3.0
ID09714;2.0
ID09715;0.0
ID09716;2.0
ID09717;2.0
ID09718;2.0
ID09719;0.0
ID09720;3.0
ID09721;3.0
ID09722;3.0
ID09723;4.0
ID09724;4.0
ID09725;2.0
ID09726;3.0
ID09727;3.0
ID09728;3.0
ID09729;2.0
ID09730;3.0
ID09731;2.0
ID09732;2.0
ID09733;2.0
ID09734;3.0
ID09735;0.0
ID09736;4.0
ID09737;3.0
ID09738;1.0
ID09739;2.0
ID09740;4.0
ID09741;0.0
ID09742;2.0
ID09743;2.0
ID09744;2.0
ID09745;2.0
ID09746;3.0
ID09747;4.0
ID09748;2.0
ID09749;2.0
ID09750;2.0
ID09751;2.0
ID09752;3.0
ID09753;3.0
ID09754;2.0
ID09755;2.0
ID09756;4.0
ID09757;2.0
ID09758;2.0
ID09759;2.0
ID09760;2.0
ID09761;3.0
ID09762;2.0
ID09763;2.0
ID09764;4.0
ID09765;2.0
ID09766;2.0
ID09767;3.0
ID09768;2.0
ID09769;3.0
ID09770;3.0
ID09771;3.0
ID09772;2.0
ID09773;4.0
ID09774;3.0
ID09775;3.0
ID09776;4.0
ID09777;4.0
ID09778;2.0
ID09779;2.0
ID09780;2.0
ID09781;3.0
ID09782;3.0
ID09783;3.0
ID09784;1.0
ID09785;2.0
ID09786;2.0
ID09787;2.0
ID09788;1.0
ID09789;3.0
ID09790;2.0
ID09791;3.0
ID09792;3.0
ID09793;2.0
ID09794;3.0
ID09795;3.0
ID09796;1.0
ID09797;0.0
ID09798;2.0
ID09799;4.0
ID09800;2.0
ID09801;4.0
ID09802;3.0
ID09803;2.0
ID09804;3.0
ID09805;4.0
ID09806;0.0
ID09807;3.0
ID09808;2.0
ID09809;4.0
ID09810;2.0
ID09811;2.0
ID09812;2.0
ID09813;3.0
ID09814;2.0
ID09815;3.0
ID09816;4.0
ID09817;2.0
ID09818;4.0
ID09819;0.0
ID09820;4.0
ID09821;4.0
ID09822;3.0
ID09823;3.0
ID09824;3.0
ID09825;2.0
ID09826;2.0
ID09827;2.0
ID09828;3.0
ID09829;3.0
ID09830;3.0
ID09831;4.0
ID09832;2.0
ID09833;2.0
ID09834;3.0
ID09835;2.0
ID09836;4.0
ID09837;2.0
ID09838;2.0
ID09839;2.0
ID09840;2.0
ID09841;3.0
ID09842;2.0
ID09843;4.0
ID09844;2.0
ID09845;2.0
ID09846;3.0
ID09847;2.0
ID09848;2.0
ID09849;2.0
ID09850;3.0
ID09851;3.0
ID09852;4.0
ID09853;3.0
ID09854;0.0
ID09855;2.0
ID09856;3.0
ID09857;3.0
ID09858;2.0
ID09859;4.0
ID09860;2.0
ID09861;3.0
ID09862;2.0
ID09863;4.0
ID09864;2.0
ID09865;3.0
ID09866;2.0
ID09867;3.0
ID09868;2.0
ID09869;4.0
ID09870;3.0
ID09871;2.0
ID09872;4.0
ID09873;3.0
ID09874;4.0
ID09875;1.0
ID09876;2.0
ID09877;3.0
ID09878;4.0
ID09879;2.0
ID09880;2.0
ID09881;4.0
ID09882;4.0
ID09883;3.0
ID09884;2.0
ID09885;2.0
ID09886;2.0
ID09887;0.0
ID09888;4.0
ID09889;2.0
ID09890;2.0
ID09891;4.0
ID09892;2.0
ID09893;4.0
