ID,TARGET
ID03883,3.0
ID03884,2.0
ID03885,3.0
ID03886,4.0
ID03887,0.0
ID03888,2.0
ID03889,3.0
ID03890,3.0
ID03891,2.0
ID03892,2.0
ID03893,3.0
ID03894,3.0
ID03895,3.0
ID03896,2.0
ID03897,2.0
ID03898,2.0
ID03899,3.0
ID03900,2.0
ID03901,2.0
ID03902,2.0
ID03903,4.0
ID03904,2.0
ID03905,3.0
ID03906,2.0
ID03907,2.0
ID03908,4.0
ID03909,2.0
ID03910,3.0
ID03911,2.0
ID03912,3.0
ID03913,2.0
ID03914,4.0
ID03915,3.0
ID03916,2.0
ID03917,3.0
ID03918,3.0
ID03919,3.0
ID03920,3.0
ID03921,3.0
ID03922,2.0
ID03923,2.0
ID03924,4.0
ID03925,3.0
ID03926,3.0
ID03927,2.0
ID03928,2.0
ID03929,2.0
ID03930,2.0
ID03931,3.0
ID03932,4.0
ID03933,3.0
ID03934,4.0
ID03935,4.0
ID03936,2.0
ID03937,2.0
ID03938,2.0
ID03939,0.0
ID03940,3.0
ID03941,2.0
ID03942,0.0
ID03943,3.0
ID03944,4.0
ID03945,4.0
ID03946,2.0
ID03947,3.0
ID03948,3.0
ID03949,3.0
ID03950,2.0
ID03951,4.0
ID03952,2.0
ID03953,0.0
ID03954,4.0
ID03955,2.0
ID03956,2.0
ID03957,2.0
ID03958,2.0
ID03959,2.0
ID03960,3.0
ID03961,3.0
ID03962,2.0
ID03963,3.0
ID03964,2.0
ID03965,2.0
ID03966,2.0
ID03967,2.0
ID03968,3.0
ID03969,3.0
ID03970,2.0
ID03971,3.0
ID03972,3.0
ID03973,4.0
ID03974,3.0
ID03975,3.0
ID03976,2.0
ID03977,2.0
ID03978,2.0
ID03979,3.0
ID03980,2.0
ID03981,3.0
ID03982,3.0
ID03983,3.0
ID03984,3.0
ID03985,2.0
ID03986,3.0
ID03987,2.0
ID03988,2.0
ID03989,2.0
ID03990,3.0
ID03991,2.0
ID03992,3.0
ID03993,2.0
ID03994,4.0
ID03995,3.0
ID03996,2.0
ID03997,3.0
ID03998,2.0
ID03999,4.0
ID04000,4.0
ID04001,2.0
ID04002,3.0
ID04003,3.0
ID04004,2.0
ID04005,2.0
ID04006,2.0
ID04007,3.0
ID04008,3.0
ID04009,2.0
ID04010,2.0
ID04011,3.0
ID04012,3.0
ID04013,3.0
ID04014,3.0
ID04015,3.0
ID04016,3.0
ID04017,2.0
ID04018,2.0
ID04019,2.0
ID04020,3.0
ID04021,3.0
ID04022,4.0
ID04023,2.0
ID04024,3.0
ID04025,3.0
ID04026,4.0
ID04027,2.0
ID04028,2.0
ID04029,2.0
ID04030,2.0
ID04031,3.0
ID04032,3.0
ID04033,4.0
ID04034,2.0
ID04035,2.0
ID04036,2.0
ID04037,2.0
ID04038,2.0
ID04039,3.0
ID04040,3.0
ID04041,2.0
ID04042,3.0
ID04043,2.0
ID04044,2.0
ID04045,2.0
ID04046,4.0
ID04047,2.0
ID04048,3.0
ID04049,2.0
ID04050,3.0
ID04051,4.0
ID04052,2.0
ID04053,2.0
ID04054,3.0
ID04055,2.0
ID04056,2.0
ID04057,3.0
ID04058,3.0
ID04059,3.0
ID04060,3.0
ID04061,4.0
ID04062,2.0
ID04063,3.0
ID04064,2.0
ID04065,2.0
ID04066,4.0
ID04067,2.0
ID04068,3.0
ID04069,2.0
ID04070,2.0
ID04071,3.0
ID04072,3.0
ID04073,4.0
ID04074,2.0
ID04075,2.0
ID04076,2.0
ID04077,2.0
ID04078,2.0
ID04079,2.0
ID04080,2.0
ID04081,4.0
ID04082,3.0
ID04083,2.0
ID04084,3.0
ID04085,4.0
ID04086,4.0
ID04087,3.0
ID04088,3.0
ID04089,4.0
ID04090,3.0
ID04091,2.0
ID04092,0.0
ID04093,2.0
ID04094,3.0
ID04095,3.0
ID04096,2.0
ID04097,2.0
ID04098,4.0
ID04099,2.0
ID04100,2.0
ID04101,3.0
ID04102,2.0
ID04103,2.0
ID04104,3.0
ID04105,3.0
ID04106,2.0
ID04107,2.0
ID04108,4.0
ID04109,2.0
ID04110,2.0
ID04111,2.0
ID04112,3.0
ID04113,4.0
ID04114,2.0
ID04115,2.0
ID04116,3.0
ID04117,3.0
ID04118,3.0
ID04119,4.0
ID04120,0.0
ID04121,0.0
ID04122,3.0
ID04123,2.0
ID04124,3.0
ID04125,2.0
ID04126,2.0
ID04127,3.0
ID04128,2.0
ID04129,2.0
ID04130,2.0
ID04131,3.0
ID04132,3.0
ID04133,2.0
ID04134,2.0
ID04135,4.0
ID04136,2.0
ID04137,4.0
ID04138,2.0
ID04139,2.0
ID04140,2.0
ID04141,3.0
ID04142,2.0
ID04143,4.0
ID04144,3.0
ID04145,2.0
ID04146,3.0
ID04147,3.0
ID04148,3.0
ID04149,2.0
ID04150,3.0
ID04151,2.0
ID04152,2.0
ID04153,2.0
ID04154,2.0
ID04155,4.0
ID04156,2.0
ID04157,0.0
ID04158,2.0
ID04159,3.0
ID04160,2.0
ID04161,3.0
ID04162,4.0
ID04163,3.0
ID04164,2.0
ID04165,3.0
ID04166,2.0
ID04167,2.0
ID04168,3.0
ID04169,2.0
ID04170,3.0
ID04171,2.0
ID04172,3.0
ID04173,2.0
ID04174,2.0
ID04175,2.0
ID04176,2.0
ID04177,2.0
ID04178,2.0
ID04179,2.0
ID04180,4.0
ID04181,3.0
ID04182,2.0
ID04183,2.0
ID04184,2.0
ID04185,2.0
ID04186,2.0
ID04187,2.0
ID04188,4.0
ID04189,3.0
ID04190,2.0
ID04191,3.0
ID04192,4.0
ID04193,4.0
ID04194,3.0
ID04195,2.0
ID04196,2.0
ID04197,3.0
ID04198,2.0
ID04199,2.0
ID04200,3.0
ID04201,2.0
ID04202,2.0
ID04203,4.0
ID04204,2.0
ID04205,2.0
ID04206,2.0
ID04207,3.0
ID04208,3.0
ID04209,3.0
ID04210,3.0
ID04211,2.0
ID04212,2.0
ID04213,3.0
ID04214,2.0
ID04215,2.0
ID04216,3.0
ID04217,2.0
ID04218,4.0
ID04219,3.0
ID04220,3.0
ID04221,3.0
ID04222,2.0
ID04223,2.0
ID04224,2.0
ID04225,3.0
ID04226,2.0
ID04227,3.0
ID04228,3.0
ID04229,2.0
ID04230,2.0
ID04231,4.0
ID04232,3.0
ID04233,2.0
ID04234,3.0
ID04235,4.0
ID04236,2.0
ID04237,4.0
ID04238,2.0
ID04239,2.0
ID04240,3.0
ID04241,2.0
ID04242,2.0
ID04243,3.0
ID04244,4.0
ID04245,3.0
ID04246,2.0
ID04247,2.0
ID04248,2.0
ID04249,3.0
ID04250,3.0
ID04251,2.0
ID04252,3.0
ID04253,2.0
ID04254,3.0
ID04255,2.0
ID04256,3.0
ID04257,4.0
ID04258,2.0
ID04259,3.0
ID04260,4.0
ID04261,2.0
ID04262,2.0
ID04263,2.0
ID04264,2.0
ID04265,2.0
ID04266,2.0
ID04267,2.0
ID04268,2.0
ID04269,2.0
ID04270,2.0
ID04271,2.0
ID04272,2.0
ID04273,2.0
ID04274,3.0
ID04275,3.0
ID04276,2.0
ID04277,3.0
ID04278,3.0
ID04279,2.0
ID04280,2.0
ID04281,2.0
ID04282,3.0
ID04283,3.0
ID04284,4.0
ID04285,3.0
ID04286,2.0
ID04287,3.0
ID04288,3.0
ID04289,3.0
ID04290,3.0
ID04291,3.0
ID04292,3.0
ID04293,3.0
ID04294,3.0
ID04295,3.0
ID04296,2.0
ID04297,3.0
ID04298,2.0
ID04299,2.0
ID04300,3.0
ID04301,4.0
ID04302,4.0
ID04303,2.0
ID04304,2.0
ID04305,3.0
ID04306,3.0
ID04307,3.0
ID04308,3.0
ID04309,2.0
ID04310,2.0
ID04311,4.0
ID04312,3.0
ID04313,3.0
ID04314,3.0
ID04315,2.0
ID04316,3.0
ID04317,4.0
ID04318,0.0
ID04319,2.0
ID04320,3.0
ID04321,4.0
ID04322,2.0
ID04323,4.0
ID04324,2.0
ID04325,2.0
ID04326,2.0
ID04327,2.0
ID04328,2.0
ID04329,2.0
ID04330,2.0
ID04331,3.0
ID04332,2.0
ID04333,2.0
ID04334,2.0
ID04335,2.0
ID04336,4.0
ID04337,4.0
ID04338,3.0
ID04339,2.0
ID04340,3.0
ID04341,3.0
ID04342,4.0
ID04343,2.0
ID04344,2.0
ID04345,2.0
ID04346,4.0
ID04347,2.0
ID04348,2.0
ID04349,2.0
ID04350,2.0
ID04351,0.0
ID04352,2.0
ID04353,2.0
ID04354,3.0
ID04355,2.0
ID04356,3.0
ID04357,3.0
ID04358,2.0
ID04359,3.0
ID04360,2.0
ID04361,2.0
ID04362,2.0
ID04363,2.0
ID04364,2.0
ID04365,3.0
ID04366,3.0
ID04367,2.0
ID04368,3.0
ID04369,2.0
ID04370,3.0
ID04371,3.0
ID04372,2.0
ID04373,2.0
ID04374,2.0
ID04375,2.0
ID04376,2.0
ID04377,2.0
ID04378,3.0
ID04379,3.0
ID04380,4.0
ID04381,2.0
ID04382,2.0
ID04383,2.0
ID04384,2.0
ID04385,3.0
ID04386,3.0
ID04387,2.0
ID04388,3.0
ID04389,2.0
ID04390,2.0
ID04391,2.0
ID04392,2.0
ID04393,2.0
ID04394,0.0
ID04395,3.0
ID04396,2.0
ID04397,2.0
ID04398,4.0
ID04399,2.0
ID04400,2.0
ID04401,4.0
ID04402,4.0
ID04403,2.0
ID04404,2.0
ID04405,2.0
ID04406,3.0
ID04407,2.0
ID04408,3.0
ID04409,2.0
ID04410,2.0
ID04411,2.0
ID04412,2.0
ID04413,2.0
ID04414,2.0
ID04415,3.0
ID04416,3.0
ID04417,4.0
ID04418,4.0
ID04419,2.0
ID04420,2.0
ID04421,3.0
ID04422,2.0
ID04423,2.0
ID04424,4.0
ID04425,2.0
ID04426,3.0
ID04427,2.0
ID04428,3.0
ID04429,0.0
ID04430,3.0
ID04431,2.0
ID04432,4.0
ID04433,3.0
ID04434,2.0
ID04435,3.0
ID04436,4.0
ID04437,2.0
ID04438,3.0
ID04439,4.0
ID04440,2.0
ID04441,3.0
ID04442,2.0
ID04443,4.0
ID04444,3.0
ID04445,2.0
ID04446,2.0
ID04447,3.0
ID04448,2.0
ID04449,3.0
ID04450,2.0
ID04451,2.0
ID04452,2.0
ID04453,2.0
ID04454,2.0
ID04455,2.0
ID04456,3.0
ID04457,2.0
ID04458,3.0
ID04459,2.0
ID04460,4.0
ID04461,2.0
ID04462,3.0
ID04463,3.0
ID04464,3.0
ID04465,2.0
ID04466,2.0
ID04467,2.0
ID04468,4.0
ID04469,2.0
ID04470,3.0
ID04471,3.0
ID04472,3.0
ID04473,2.0
ID04474,2.0
ID04475,0.0
ID04476,2.0
ID04477,3.0
ID04478,2.0
ID04479,2.0
ID04480,2.0
ID04481,2.0
ID04482,2.0
ID04483,2.0
ID04484,2.0
ID04485,3.0
ID04486,3.0
ID04487,3.0
ID04488,2.0
ID04489,2.0
ID04490,4.0
ID04491,3.0
ID04492,2.0
ID04493,4.0
ID04494,3.0
ID04495,3.0
ID04496,2.0
ID04497,4.0
ID04498,3.0
ID04499,2.0
ID04500,2.0
ID04501,2.0
ID04502,2.0
ID04503,2.0
ID04504,2.0
ID04505,3.0
ID04506,2.0
ID04507,3.0
ID04508,3.0
ID04509,3.0
ID04510,2.0
ID04511,3.0
ID04512,3.0
ID04513,3.0
ID04514,3.0
ID04515,3.0
ID04516,2.0
ID04517,2.0
ID04518,2.0
ID04519,2.0
ID04520,3.0
ID04521,3.0
ID04522,3.0
ID04523,3.0
ID04524,4.0
ID04525,2.0
ID04526,3.0
ID04527,3.0
ID04528,2.0
ID04529,0.0
ID04530,4.0
ID04531,3.0
ID04532,4.0
ID04533,2.0
ID04534,2.0
ID04535,3.0
ID04536,2.0
ID04537,2.0
ID04538,3.0
ID04539,3.0
ID04540,2.0
ID04541,2.0
ID04542,4.0
ID04543,2.0
ID04544,2.0
ID04545,3.0
ID04546,3.0
ID04547,3.0
ID04548,2.0
ID04549,2.0
ID04550,2.0
ID04551,2.0
ID04552,3.0
ID04553,2.0
ID04554,2.0
ID04555,2.0
ID04556,4.0
ID04557,2.0
ID04558,2.0
ID04559,3.0
ID04560,2.0
ID04561,2.0
ID04562,4.0
ID04563,2.0
ID04564,2.0
ID04565,3.0
ID04566,3.0
ID04567,2.0
ID04568,3.0
ID04569,3.0
ID04570,3.0
ID04571,2.0
ID04572,2.0
ID04573,2.0
ID04574,4.0
ID04575,2.0
ID04576,2.0
ID04577,2.0
ID04578,2.0
ID04579,2.0
ID04580,4.0
ID04581,2.0
ID04582,2.0
ID04583,3.0
ID04584,2.0
ID04585,2.0
ID04586,2.0
ID04587,2.0
ID04588,2.0
ID04589,2.0
ID04590,3.0
ID04591,2.0
ID04592,2.0
ID04593,4.0
ID04594,3.0
ID04595,3.0
ID04596,2.0
ID04597,3.0
ID04598,2.0
ID04599,3.0
ID04600,2.0
ID04601,2.0
ID04602,3.0
ID04603,3.0
ID04604,4.0
ID04605,3.0
ID04606,2.0
ID04607,2.0
ID04608,3.0
ID04609,3.0
ID04610,3.0
ID04611,3.0
ID04612,2.0
ID04613,2.0
ID04614,2.0
ID04615,3.0
ID04616,3.0
ID04617,3.0
ID04618,3.0
ID04619,2.0
ID04620,4.0
ID04621,2.0
ID04622,2.0
ID04623,4.0
ID04624,3.0
ID04625,3.0
ID04626,2.0
ID04627,3.0
ID04628,2.0
ID04629,3.0
ID04630,3.0
ID04631,3.0
ID04632,2.0
ID04633,3.0
ID04634,3.0
ID04635,3.0
ID04636,4.0
ID04637,2.0
ID04638,2.0
ID04639,2.0
ID04640,2.0
ID04641,3.0
ID04642,3.0
ID04643,3.0
ID04644,2.0
ID04645,3.0
ID04646,2.0
ID04647,4.0
ID04648,4.0
ID04649,2.0
ID04650,2.0
ID04651,4.0
ID04652,2.0
ID04653,2.0
ID04654,2.0
ID04655,3.0
ID04656,2.0
ID04657,2.0
ID04658,4.0
ID04659,3.0
ID04660,2.0
ID04661,3.0
ID04662,3.0
ID04663,2.0
ID04664,3.0
ID04665,2.0
ID04666,2.0
ID04667,4.0
ID04668,2.0
ID04669,2.0
ID04670,3.0
ID04671,2.0
ID04672,2.0
ID04673,3.0
ID04674,2.0
ID04675,2.0
ID04676,2.0
ID04677,2.0
ID04678,4.0
ID04679,3.0
ID04680,2.0
ID04681,3.0
ID04682,3.0
ID04683,2.0
ID04684,0.0
ID04685,2.0
ID04686,2.0
ID04687,4.0
ID04688,3.0
ID04689,3.0
ID04690,3.0
ID04691,2.0
ID04692,2.0
ID04693,2.0
ID04694,2.0
ID04695,2.0
ID04696,2.0
ID04697,3.0
ID04698,2.0
ID04699,3.0
ID04700,2.0
ID04701,3.0
ID04702,3.0
ID04703,3.0
ID04704,3.0
ID04705,0.0
ID04706,2.0
ID04707,2.0
ID04708,2.0
ID04709,2.0
ID04710,2.0
ID04711,3.0
ID04712,2.0
ID04713,2.0
ID04714,2.0
ID04715,2.0
ID04716,2.0
ID04717,3.0
ID04718,2.0
ID04719,3.0
ID04720,2.0
ID04721,2.0
ID04722,3.0
ID04723,2.0
ID04724,3.0
ID04725,2.0
ID04726,4.0
ID04727,2.0
ID04728,4.0
ID04729,3.0
ID04730,2.0
ID04731,3.0
ID04732,2.0
ID04733,3.0
ID04734,2.0
ID04735,2.0
ID04736,3.0
ID04737,3.0
ID04738,2.0
ID04739,2.0
ID04740,2.0
ID04741,2.0
ID04742,3.0
ID04743,3.0
ID04744,2.0
ID04745,4.0
ID04746,2.0
ID04747,4.0
ID04748,3.0
ID04749,3.0
ID04750,2.0
ID04751,2.0
ID04752,2.0
ID04753,2.0
ID04754,2.0
ID04755,2.0
ID04756,2.0
ID04757,3.0
ID04758,0.0
ID04759,2.0
ID04760,3.0
ID04761,2.0
ID04762,2.0
ID04763,2.0
ID04764,2.0
ID04765,4.0
ID04766,2.0
ID04767,2.0
ID04768,2.0
ID04769,2.0
ID04770,2.0
ID04771,3.0
ID04772,2.0
ID04773,2.0
ID04774,3.0
ID04775,2.0
ID04776,4.0
ID04777,3.0
ID04778,2.0
ID04779,0.0
ID04780,2.0
ID04781,2.0
ID04782,2.0
ID04783,2.0
ID04784,3.0
ID04785,3.0
ID04786,2.0
ID04787,2.0
ID04788,4.0
ID04789,3.0
ID04790,2.0
ID04791,2.0
ID04792,0.0
ID04793,2.0
ID04794,2.0
ID04795,2.0
ID04796,3.0
ID04797,3.0
ID04798,2.0
ID04799,2.0
ID04800,2.0
ID04801,3.0
ID04802,3.0
ID04803,2.0
ID04804,3.0
ID04805,3.0
ID04806,2.0
ID04807,3.0
ID04808,2.0
ID04809,2.0
ID04810,2.0
ID04811,4.0
ID04812,2.0
ID04813,2.0
ID04814,3.0
ID04815,4.0
ID04816,2.0
ID04817,2.0
ID04818,2.0
ID04819,2.0
ID04820,3.0
ID04821,2.0
ID04822,2.0
ID04823,2.0
ID04824,2.0
ID04825,2.0
ID04826,4.0
ID04827,0.0
ID04828,2.0
ID04829,2.0
ID04830,2.0
ID04831,3.0
ID04832,2.0
ID04833,3.0
ID04834,2.0
ID04835,2.0
ID04836,3.0
ID04837,3.0
ID04838,2.0
ID04839,2.0
ID04840,3.0
ID04841,2.0
ID04842,2.0
ID04843,2.0
ID04844,3.0
ID04845,2.0
ID04846,3.0
ID04847,2.0
ID04848,2.0
ID04849,3.0
ID04850,3.0
ID04851,2.0
ID04852,3.0
ID04853,2.0
ID04854,3.0
ID04855,2.0
ID04856,2.0
ID04857,3.0
ID04858,3.0
ID04859,2.0
ID04860,2.0
ID04861,2.0
ID04862,2.0
ID04863,2.0
ID04864,4.0
ID04865,2.0
ID04866,3.0
ID04867,2.0
ID04868,2.0
ID04869,3.0
ID04870,3.0
ID04871,3.0
ID04872,3.0
ID04873,2.0
ID04874,2.0
ID04875,4.0
ID04876,2.0
ID04877,2.0
ID04878,2.0
ID04879,2.0
ID04880,2.0
ID04881,2.0
ID04882,2.0
ID04883,2.0
ID04884,2.0
ID04885,2.0
ID04886,2.0
ID04887,3.0
ID04888,2.0
ID04889,3.0
ID04890,4.0
ID04891,2.0
ID04892,2.0
ID04893,3.0
ID04894,2.0
ID04895,2.0
ID04896,3.0
ID04897,4.0
ID04898,2.0
ID04899,2.0
ID04900,2.0
ID04901,3.0
ID04902,2.0
ID04903,2.0
ID04904,2.0
ID04905,2.0
ID04906,3.0
ID04907,2.0
ID04908,3.0
ID04909,2.0
ID04910,2.0
ID04911,4.0
ID04912,3.0
ID04913,3.0
ID04914,4.0
ID04915,3.0
ID04916,4.0
ID04917,3.0
ID04918,3.0
ID04919,2.0
ID04920,2.0
ID04921,4.0
ID04922,3.0
ID04923,3.0
ID04924,2.0
ID04925,3.0
ID04926,2.0
ID04927,2.0
ID04928,2.0
ID04929,4.0
ID04930,2.0
ID04931,2.0
ID04932,2.0
ID04933,2.0
ID04934,2.0
ID04935,2.0
ID04936,2.0
ID04937,2.0
ID04938,3.0
ID04939,4.0
ID04940,2.0
ID04941,2.0
ID04942,3.0
ID04943,3.0
ID04944,2.0
ID04945,3.0
ID04946,4.0
ID04947,2.0
ID04948,4.0
ID04949,3.0
ID04950,3.0
ID04951,3.0
ID04952,2.0
ID04953,2.0
ID04954,3.0
ID04955,2.0
ID04956,2.0
ID04957,2.0
ID04958,3.0
ID04959,2.0
ID04960,2.0
ID04961,2.0
ID04962,3.0
ID04963,2.0
ID04964,2.0
ID04965,3.0
ID04966,2.0
ID04967,2.0
ID04968,4.0
ID04969,2.0
ID04970,3.0
ID04971,3.0
ID04972,2.0
ID04973,2.0
ID04974,3.0
ID04975,2.0
ID04976,2.0
ID04977,3.0
ID04978,3.0
ID04979,3.0
ID04980,4.0
ID04981,2.0
ID04982,3.0
ID04983,2.0
ID04984,2.0
ID04985,2.0
ID04986,2.0
ID04987,3.0
ID04988,2.0
ID04989,2.0
ID04990,3.0
ID04991,2.0
ID04992,3.0
ID04993,2.0
ID04994,2.0
ID04995,4.0
ID04996,2.0
ID04997,4.0
ID04998,2.0
ID04999,2.0
ID05000,3.0
ID05001,2.0
ID05002,3.0
ID05003,3.0
ID05004,2.0
ID05005,2.0
ID05006,2.0
ID05007,3.0
ID05008,4.0
ID05009,0.0
ID05010,3.0
ID05011,3.0
ID05012,2.0
ID05013,0.0
ID05014,3.0
ID05015,3.0
ID05016,3.0
ID05017,3.0
ID05018,4.0
ID05019,3.0
ID05020,3.0
ID05021,2.0
ID05022,4.0
ID05023,4.0
ID05024,3.0
ID05025,3.0
ID05026,2.0
ID05027,2.0
ID05028,4.0
ID05029,3.0
ID05030,2.0
ID05031,3.0
ID05032,0.0
ID05033,3.0
ID05034,2.0
ID05035,3.0
ID05036,3.0
ID05037,3.0
ID05038,2.0
ID05039,3.0
ID05040,3.0
ID05041,3.0
ID05042,2.0
ID05043,3.0
ID05044,3.0
ID05045,3.0
ID05046,3.0
ID05047,2.0
ID05048,2.0
ID05049,3.0
ID05050,2.0
ID05051,2.0
ID05052,3.0
ID05053,2.0
ID05054,2.0
ID05055,2.0
ID05056,3.0
ID05057,2.0
ID05058,2.0
ID05059,3.0
ID05060,2.0
ID05061,0.0
ID05062,4.0
ID05063,3.0
ID05064,3.0
ID05065,2.0
ID05066,2.0
ID05067,2.0
ID05068,0.0
ID05069,2.0
ID05070,2.0
ID05071,2.0
ID05072,2.0
ID05073,2.0
ID05074,2.0
ID05075,4.0
ID05076,2.0
ID05077,2.0
ID05078,3.0
ID05079,2.0
ID05080,2.0
ID05081,2.0
ID05082,2.0
ID05083,3.0
ID05084,2.0
ID05085,3.0
ID05086,3.0
ID05087,3.0
ID05088,2.0
ID05089,3.0
ID05090,2.0
ID05091,2.0
ID05092,2.0
ID05093,2.0
ID05094,2.0
ID05095,2.0
ID05096,2.0
ID05097,2.0
ID05098,2.0
ID05099,2.0
ID05100,2.0
ID05101,2.0
ID05102,3.0
ID05103,4.0
ID05104,0.0
ID05105,4.0
ID05106,2.0
ID05107,2.0
ID05108,2.0
ID05109,2.0
ID05110,4.0
ID05111,2.0
ID05112,2.0
ID05113,2.0
ID05114,3.0
ID05115,2.0
ID05116,2.0
ID05117,3.0
ID05118,2.0
ID05119,2.0
ID05120,3.0
ID05121,2.0
ID05122,3.0
ID05123,2.0
ID05124,4.0
ID05125,3.0
ID05126,2.0
ID05127,3.0
ID05128,2.0
ID05129,3.0
ID05130,2.0
ID05131,2.0
ID05132,3.0
ID05133,3.0
ID05134,4.0
ID05135,3.0
ID05136,2.0
ID05137,2.0
ID05138,2.0
ID05139,3.0
ID05140,2.0
ID05141,2.0
ID05142,3.0
ID05143,3.0
ID05144,3.0
ID05145,3.0
ID05146,2.0
ID05147,2.0
ID05148,3.0
ID05149,2.0
ID05150,2.0
ID05151,3.0
ID05152,2.0
ID05153,3.0
ID05154,4.0
ID05155,3.0
ID05156,3.0
ID05157,3.0
ID05158,2.0
ID05159,3.0
ID05160,3.0
ID05161,2.0
ID05162,4.0
ID05163,4.0
ID05164,2.0
ID05165,3.0
ID05166,2.0
ID05167,3.0
ID05168,2.0
ID05169,3.0
ID05170,2.0
ID05171,3.0
ID05172,2.0
ID05173,2.0
ID05174,3.0
ID05175,3.0
ID05176,2.0
ID05177,2.0
ID05178,2.0
ID05179,2.0
ID05180,3.0
ID05181,3.0
ID05182,2.0
ID05183,2.0
ID05184,3.0
ID05185,3.0
ID05186,2.0
ID05187,2.0
ID05188,2.0
ID05189,2.0
ID05190,3.0
ID05191,2.0
ID05192,2.0
ID05193,3.0
ID05194,3.0
ID05195,3.0
ID05196,4.0
ID05197,3.0
ID05198,3.0
ID05199,3.0
ID05200,2.0
ID05201,2.0
ID05202,2.0
ID05203,3.0
ID05204,3.0
ID05205,4.0
ID05206,2.0
ID05207,2.0
ID05208,3.0
ID05209,2.0
ID05210,4.0
ID05211,2.0
ID05212,2.0
ID05213,2.0
ID05214,2.0
ID05215,3.0
ID05216,3.0
ID05217,3.0
ID05218,2.0
ID05219,2.0
ID05220,2.0
ID05221,3.0
ID05222,2.0
ID05223,2.0
ID05224,2.0
ID05225,3.0
ID05226,3.0
ID05227,4.0
ID05228,2.0
ID05229,3.0
ID05230,3.0
ID05231,2.0
ID05232,2.0
ID05233,2.0
ID05234,2.0
ID05235,4.0
ID05236,2.0
ID05237,0.0
ID05238,2.0
ID05239,2.0
ID05240,3.0
ID05241,2.0
ID05242,3.0
ID05243,3.0
ID05244,3.0
ID05245,2.0
ID05246,4.0
ID05247,3.0
ID05248,4.0
ID05249,4.0
ID05250,2.0
ID05251,2.0
ID05252,2.0
ID05253,2.0
ID05254,2.0
ID05255,2.0
ID05256,3.0
ID05257,3.0
ID05258,3.0
ID05259,3.0
ID05260,2.0
ID05261,3.0
ID05262,2.0
ID05263,2.0
ID05264,2.0
ID05265,2.0
ID05266,4.0
ID05267,2.0
ID05268,3.0
ID05269,2.0
ID05270,3.0
ID05271,4.0
ID05272,3.0
ID05273,3.0
ID05274,2.0
ID05275,3.0
ID05276,3.0
ID05277,2.0
ID05278,3.0
ID05279,2.0
ID05280,2.0
ID05281,2.0
ID05282,2.0
ID05283,2.0
ID05284,2.0
ID05285,3.0
ID05286,2.0
ID05287,2.0
ID05288,3.0
ID05289,2.0
ID05290,2.0
ID05291,4.0
ID05292,4.0
ID05293,2.0
ID05294,2.0
ID05295,2.0
ID05296,2.0
ID05297,3.0
ID05298,2.0
ID05299,2.0
ID05300,2.0
ID05301,4.0
ID05302,3.0
ID05303,3.0
ID05304,3.0
ID05305,3.0
ID05306,4.0
ID05307,2.0
ID05308,2.0
ID05309,2.0
ID05310,2.0
ID05311,3.0
ID05312,2.0
ID05313,2.0
ID05314,2.0
ID05315,3.0
ID05316,3.0
ID05317,2.0
ID05318,2.0
ID05319,3.0
ID05320,2.0
ID05321,2.0
ID05322,3.0
ID05323,2.0
ID05324,3.0
ID05325,3.0
ID05326,2.0
ID05327,2.0
ID05328,2.0
ID05329,3.0
ID05330,4.0
ID05331,2.0
ID05332,2.0
ID05333,3.0
ID05334,3.0
ID05335,3.0
ID05336,3.0
ID05337,2.0
ID05338,3.0
ID05339,3.0
ID05340,2.0
ID05341,2.0
ID05342,3.0
ID05343,2.0
ID05344,3.0
ID05345,4.0
ID05346,3.0
ID05347,3.0
ID05348,3.0
ID05349,4.0
ID05350,2.0
ID05351,2.0
ID05352,3.0
ID05353,2.0
ID05354,2.0
ID05355,2.0
ID05356,2.0
ID05357,2.0
ID05358,2.0
ID05359,3.0
ID05360,2.0
ID05361,3.0
ID05362,3.0
ID05363,2.0
ID05364,3.0
ID05365,2.0
ID05366,2.0
ID05367,2.0
ID05368,2.0
ID05369,2.0
ID05370,2.0
ID05371,2.0
ID05372,3.0
ID05373,3.0
ID05374,2.0
ID05375,2.0
ID05376,2.0
ID05377,3.0
ID05378,3.0
ID05379,2.0
ID05380,3.0
ID05381,3.0
ID05382,3.0
ID05383,2.0
ID05384,2.0
ID05385,3.0
ID05386,3.0
ID05387,2.0
ID05388,3.0
ID05389,2.0
ID05390,4.0
ID05391,2.0
ID05392,3.0
ID05393,3.0
ID05394,4.0
ID05395,2.0
ID05396,3.0
ID05397,2.0
ID05398,3.0
ID05399,2.0
ID05400,2.0
ID05401,2.0
ID05402,2.0
ID05403,2.0
ID05404,2.0
ID05405,3.0
ID05406,2.0
ID05407,3.0
ID05408,4.0
ID05409,3.0
ID05410,3.0
ID05411,4.0
ID05412,2.0
ID05413,3.0
ID05414,4.0
ID05415,2.0
ID05416,3.0
ID05417,3.0
ID05418,2.0
ID05419,2.0
ID05420,3.0
ID05421,2.0
ID05422,4.0
ID05423,2.0
ID05424,3.0
ID05425,3.0
ID05426,2.0
ID05427,2.0
ID05428,3.0
ID05429,3.0
ID05430,4.0
ID05431,2.0
ID05432,2.0
ID05433,3.0
ID05434,2.0
ID05435,2.0
ID05436,2.0
